id,timestamp,value
A,2025-03-01T01:53:00,369.32
A,2025-03-01T01:54:00,370.75
A,2025-03-01T01:55:00,374.3
A,2025-03-01T01:56:00,373.62
A,2025-03-01T01:57:00,375.73
A,2025-03-01T01:58:00,378.44
A,2025-03-01T01:59:00,378.06
A,2025-03-01T02:00:00,380.87
A,2025-03-01T02:01:00,382.21
A,2025-03-01T02:02:00,382.76
A,2025-03-01T02:03:00,384.45
A,2025-03-01T02:04:00,386.67
A,2025-03-01T02:05:00,386.99
A,2025-03-01T02:06:00,388.44
A,2025-03-01T02:07:00,389.15
A,2025-03-01T02:08:00,393.66
A,2025-03-01T02:09:00,393.22
A,2025-03-01T02:10:00,395.54
A,2025-03-01T02:11:00,399.37
A,2025-03-01T02:12:00,398.9
A,2025-03-01T02:13:00,399.09
A,2025-03-01T02:14:00,402.08
A,2025-03-01T02:15:00,401.76
A,2025-03-01T02:16:00,404.57
A,2025-03-01T02:17:00,405.86
A,2025-03-01T02:18:00,406.83
A,2025-03-01T02:19:00,409.66
A,2025-03-01T02:20:00,408.95
A,2025-03-01T02:21:00,413.04
A,2025-03-01T02:22:00,412.39
A,2025-03-01T02:23:00,415.05
A,2025-03-01T02:24:00,416.38
A,2025-03-01T02:25:00,417.36
A,2025-03-01T02:26:00,419.0
A,2025-03-01T02:27:00,419.64
A,2025-03-01T02:28:00,423.01
A,2025-03-01T02:29:00,424.1
A,2025-03-01T02:30:00,424.49
A,2025-03-01T02:31:00,426.63
A,2025-03-01T02:32:00,430.16
A,2025-03-01T02:33:00,431.38
A,2025-03-01T02:34:00,430.57
A,2025-03-01T02:35:00,434.04
A,2025-03-01T02:36:00,434.98
A,2025-03-01T02:37:00,435.95
A,2025-03-01T02:38:00,437.37
A,2025-03-01T02:39:00,439.16
A,2025-03-01T02:40:00,440.19
A,2025-03-01T02:41:00,442.03
A,2025-03-01T02:42:00,442.3
A,2025-03-01T02:43:00,443.64
A,2025-03-01T02:44:00,445.14
A,2025-03-01T02:45:00,447.73
A,2025-03-01T02:46:00,449.56
A,2025-03-01T02:47:00,451.18
A,2025-03-01T02:48:00,451.56
A,2025-03-01T02:49:00,454.02
A,2025-03-01T02:50:00,453.04
A,2025-03-01T02:51:00,457.8
A,2025-03-01T02:52:00,458.69
A,2025-03-01T02:53:00,459.76
A,2025-03-01T02:54:00,461.43
A,2025-03-01T02:55:00,462.75
A,2025-03-01T02:56:00,465.42
A,2025-03-01T02:57:00,466.15
A,2025-03-01T02:58:00,465.95
A,2025-03-01T02:59:00,468.31
A,2025-03-01T03:00:00,470.41
A,2025-03-01T03:01:00,469.89
A,2025-03-01T03:02:00,473.45
A,2025-03-01T03:03:00,475.1
A,2025-03-01T03:04:00,476.27
A,2025-03-01T03:05:00,478.27
A,2025-03-01T03:06:00,476.7
A,2025-03-01T03:07:00,479.65
A,2025-03-01T03:08:00,481.73
A,2025-03-01T03:09:00,484.06
A,2025-03-01T03:10:00,484.28
A,2025-03-01T03:11:00,486.91
A,2025-03-01T03:12:00,487.99
A,2025-03-01T03:13:00,488.97
A,2025-03-01T03:14:00,490.96
A,2025-03-01T03:15:00,492.46
A,2025-03-01T03:16:00,493.62
A,2025-03-01T03:17:00,496.39
A,2025-03-01T03:18:00,498.42
A,2025-03-01T03:19:00,499.52
A,2025-03-01T03:20:00,499.33
A,2025-03-01T03:21:00,501.3
A,2025-03-01T03:22:00,503.15
A,2025-03-01T03:23:00,505.51
A,2025-03-01T03:24:00,507.21
A,2025-03-01T03:25:00,507.21
A,2025-03-01T03:26:00,510.33
A,2025-03-01T03:27:00,510.39
A,2025-03-01T03:28:00,511.3
A,2025-03-01T03:29:00,514.74
A,2025-03-01T03:30:00,515.38
A,2025-03-01T03:31:00,517.72
A,2025-03-01T03:32:00,516.81
A,2025-03-01T03:33:00,518.01
A,2025-03-01T03:34:00,521.37
A,2025-03-01T03:35:00,524.09
A,2025-03-01T03:36:00,525.45
A,2025-03-01T03:37:00,525.08
A,2025-03-01T03:38:00,526.61
A,2025-03-01T03:39:00,528.68
A,2025-03-01T03:40:00,530.89
A,2025-03-01T03:41:00,533.99
A,2025-03-01T03:42:00,534.25
A,2025-03-01T03:43:00,535.42
A,2025-03-01T03:44:00,534.86
A,2025-03-01T03:45:00,537.28
A,2025-03-01T03:46:00,539.75
A,2025-03-01T03:47:00,541.17
A,2025-03-01T03:48:00,541.51
A,2025-03-01T03:49:00,544.87
A,2025-03-01T03:50:00,545.39
A,2025-03-01T03:51:00,547.97
A,2025-03-01T03:52:00,547.85
A,2025-03-01T03:53:00,548.83
A,2025-03-01T03:54:00,551.58
A,2025-03-01T03:55:00,553.32
A,2025-03-01T03:56:00,552.86
A,2025-03-01T03:57:00,556.47
A,2025-03-01T03:58:00,556.39
A,2025-03-01T03:59:00,557.46
A,2025-03-01T04:00:00,559.95
A,2025-03-01T04:01:00,563.01
A,2025-03-01T04:02:00,563.25
A,2025-03-01T04:03:00,565.18
A,2025-03-01T04:04:00,567.29
A,2025-03-01T04:05:00,569.57
A,2025-03-01T04:06:00,569.86
A,2025-03-01T04:07:00,569.92
A,2025-03-01T04:08:00,571.41
A,2025-03-01T04:09:00,571.19
A,2025-03-01T04:10:00,575.44
A,2025-03-01T04:11:00,577.27
A,2025-03-01T04:12:00,576.16
A,2025-03-01T04:13:00,578.12
A,2025-03-01T04:14:00,582.29
A,2025-03-01T04:15:00,582.02
A,2025-03-01T04:16:00,583.71
A,2025-03-01T04:17:00,586.5
A,2025-03-01T04:18:00,586.22
A,2025-03-01T04:19:00,587.52
A,2025-03-01T04:20:00,588.72
A,2025-03-01T04:21:00,591.75
A,2025-03-01T04:22:00,593.15
A,2025-03-01T04:23:00,595.71
A,2025-03-01T04:24:00,594.15
A,2025-03-01T04:25:00,596.88
A,2025-03-01T04:26:00,598.12
A,2025-03-01T04:27:00,599.58
A,2025-03-01T04:28:00,603.05
A,2025-03-01T04:29:00,603.26
A,2025-03-01T04:30:00,605.25
A,2025-03-01T04:31:00,606.89
A,2025-03-01T04:32:00,608.39
A,2025-03-01T04:33:00,609.8
A,2025-03-01T04:34:00,609.22
A,2025-03-01T04:35:00,612.16
A,2025-03-01T04:36:00,614.02
A,2025-03-01T04:37:00,614.55
A,2025-03-01T04:38:00,615.55
A,2025-03-01T04:39:00,617.69
A,2025-03-01T04:40:00,619.41
A,2025-03-01T04:41:00,622.19
A,2025-03-01T04:42:00,621.19
A,2025-03-01T04:43:00,623.79
A,2025-03-01T04:44:00,624.4
A,2025-03-01T04:45:00,626.86
A,2025-03-01T04:46:00,628.14
A,2025-03-01T04:47:00,630.64
A,2025-03-01T04:48:00,634.25
A,2025-03-01T04:49:00,633.86
A,2025-03-01T04:50:00,634.15
A,2025-03-01T04:51:00,635.16
A,2025-03-01T04:52:00,638.09
A,2025-03-01T04:53:00,639.6
A,2025-03-01T04:54:00,642.51
A,2025-03-01T04:55:00,643.32
A,2025-03-01T04:56:00,643.83
A,2025-03-01T04:57:00,645.93
A,2025-03-01T04:58:00,649.1
A,2025-03-01T04:59:00,648.18
A,2025-03-01T05:00:00,650.79
A,2025-03-01T05:01:00,651.35
A,2025-03-01T05:02:00,653.35
A,2025-03-01T05:03:00,654.9
A,2025-03-01T05:04:00,654.92
A,2025-03-01T05:05:00,657.31
A,2025-03-01T05:06:00,660.63
A,2025-03-01T05:07:00,661.68
A,2025-03-01T05:08:00,661.98
A,2025-03-01T05:09:00,664.14
A,2025-03-01T05:10:00,665.26
A,2025-03-01T05:11:00,666.38
A,2025-03-01T05:12:00,669.52
A,2025-03-01T05:13:00,668.48
A,2025-03-01T05:14:00,670.71
A,2025-03-01T05:15:00,670.75
A,2025-03-01T05:16:00,674.87
A,2025-03-01T05:17:00,674.5
A,2025-03-01T05:18:00,675.19
A,2025-03-01T05:19:00,679.43
A,2025-03-01T05:20:00,678.21
A,2025-03-01T05:21:00,682.43
A,2025-03-01T05:22:00,682.23
A,2025-03-01T05:23:00,684.35
A,2025-03-01T05:24:00,687.09
A,2025-03-01T05:25:00,686.4
A,2025-03-01T05:26:00,689.42
A,2025-03-01T05:27:00,691.43
A,2025-03-01T05:28:00,692.4
A,2025-03-01T05:29:00,692.84
A,2025-03-01T05:30:00,693.44
A,2025-03-01T05:31:00,695.89
A,2025-03-01T05:32:00,697.77
A,2025-03-01T05:33:00,699.94
A,2025-03-01T05:34:00,702.15
A,2025-03-01T05:35:00,702.54
A,2025-03-01T05:36:00,704.77
A,2025-03-01T05:37:00,707.84
A,2025-03-01T05:38:00,706.15
A,2025-03-01T05:39:00,709.25
A,2025-03-01T05:40:00,709.26
A,2025-03-01T05:41:00,711.66
A,2025-03-01T05:42:00,712.43
A,2025-03-01T05:43:00,714.23
A,2025-03-01T05:44:00,716.67
A,2025-03-01T05:45:00,717.83
A,2025-03-01T05:46:00,720.92
A,2025-03-01T05:47:00,721.18
A,2025-03-01T05:48:00,721.88
A,2025-03-01T05:49:00,724.12
A,2025-03-01T05:50:00,725.08
A,2025-03-01T05:51:00,727.18
A,2025-03-01T05:52:00,727.64
A,2025-03-01T05:53:00,731.57
A,2025-03-01T05:54:00,731.69
A,2025-03-01T05:55:00,732.72
A,2025-03-01T05:56:00,735.51
A,2025-03-01T05:57:00,734.77
A,2025-03-01T05:58:00,735.8
A,2025-03-01T05:59:00,738.75
A,2025-03-01T06:00:00,739.88
A,2025-03-01T06:01:00,742.69
A,2025-03-01T06:02:00,745.3
A,2025-03-01T06:03:00,744.37
A,2025-03-01T06:04:00,745.7
A,2025-03-01T06:05:00,748.0
A,2025-03-01T06:06:00,748.73
A,2025-03-01T06:07:00,749.74
A,2025-03-01T06:08:00,752.04
A,2025-03-01T06:09:00,754.24
A,2025-03-01T06:10:00,754.04
A,2025-03-01T06:11:00,756.92
A,2025-03-01T06:12:00,758.94
A,2025-03-01T06:13:00,761.49
A,2025-03-01T06:14:00,760.02
A,2025-03-01T06:15:00,760.71
A,2025-03-01T06:16:00,763.04
A,2025-03-01T06:17:00,766.36
A,2025-03-01T06:18:00,766.9
A,2025-03-01T06:19:00,768.64
A,2025-03-01T06:20:00,771.08
A,2025-03-01T06:21:00,770.5
A,2025-03-01T06:22:00,773.16
A,2025-03-01T06:23:00,774.54
A,2025-03-01T06:24:00,776.79
A,2025-03-01T06:25:00,778.73
A,2025-03-01T06:26:00,779.7
A,2025-03-01T06:27:00,781.9
A,2025-03-01T06:28:00,782.55
A,2025-03-01T06:29:00,786.1
A,2025-03-01T06:30:00,784.06
A,2025-03-01T06:31:00,786.47
A,2025-03-01T06:32:00,787.76
A,2025-03-01T06:33:00,788.97
A,2025-03-01T06:34:00,790.74
A,2025-03-01T06:35:00,792.37
A,2025-03-01T06:36:00,795.04
A,2025-03-01T06:37:00,795.56
A,2025-03-01T06:38:00,796.2
A,2025-03-01T06:39:00,799.83
A,2025-03-01T06:40:00,799.79
A,2025-03-01T06:41:00,801.33
A,2025-03-01T06:42:00,801.88
A,2025-03-01T06:43:00,803.08
A,2025-03-01T06:44:00,805.78
A,2025-03-01T06:45:00,807.43
A,2025-03-01T06:46:00,808.86
A,2025-03-01T06:47:00,809.54
A,2025-03-01T06:48:00,810.7
A,2025-03-01T06:49:00,813.69
A,2025-03-01T06:50:00,815.57
A,2025-03-01T06:51:00,817.12
A,2025-03-01T06:52:00,818.13
A,2025-03-01T06:53:00,820.03
A,2025-03-01T06:54:00,820.37
A,2025-03-01T06:55:00,822.67
A,2025-03-01T06:56:00,822.9
A,2025-03-01T06:57:00,825.29
A,2025-03-01T06:58:00,826.79
A,2025-03-01T06:59:00,826.6
A,2025-03-01T07:00:00,829.83
A,2025-03-01T07:01:00,832.62
A,2025-03-01T07:02:00,831.59
A,2025-03-01T07:03:00,835.53
A,2025-03-01T07:04:00,834.23
A,2025-03-01T07:05:00,838.08
A,2025-03-01T07:06:00,839.76
A,2025-03-01T07:07:00,839.61
A,2025-03-01T07:08:00,841.55
A,2025-03-01T07:09:00,842.19
A,2025-03-01T07:10:00,845.31
A,2025-03-01T07:11:00,845.08
A,2025-03-01T07:12:00,847.66
A,2025-03-01T07:13:00,849.72
A,2025-03-01T07:14:00,850.09
A,2025-03-01T07:15:00,852.52
A,2025-03-01T07:16:00,852.53
A,2025-03-01T07:17:00,853.76
A,2025-03-01T07:18:00,856.49
A,2025-03-01T07:19:00,858.36
A,2025-03-01T07:20:00,860.22
A,2025-03-01T07:21:00,861.18
A,2025-03-01T07:22:00,863.91
A,2025-03-01T07:23:00,864.34
A,2025-03-01T07:24:00,866.38
A,2025-03-01T07:25:00,867.95
A,2025-03-01T07:26:00,868.72
A,2025-03-01T07:27:00,870.56
A,2025-03-01T07:28:00,872.9
A,2025-03-01T07:29:00,873.51
A,2025-03-01T07:30:00,877.01
A,2025-03-01T07:31:00,876.33
A,2025-03-01T07:32:00,876.84
A,2025-03-01T07:33:00,878.73
A,2025-03-01T07:34:00,879.42
A,2025-03-01T07:35:00,882.96
A,2025-03-01T07:36:00,883.07
A,2025-03-01T07:37:00,883.22
A,2025-03-01T07:38:00,886.81
A,2025-03-01T07:39:00,889.53
A,2025-03-01T07:40:00,889.77
A,2025-03-01T07:41:00,892.27
A,2025-03-01T07:42:00,892.51
A,2025-03-01T07:43:00,894.99
A,2025-03-01T07:44:00,896.46
A,2025-03-01T07:45:00,897.99
A,2025-03-01T07:46:00,899.83
A,2025-03-01T07:47:00,899.46
A,2025-03-01T07:48:00,902.48
A,2025-03-01T07:49:00,902.22
A,2025-03-01T07:50:00,903.94
A,2025-03-01T07:51:00,907.45
A,2025-03-01T07:52:00,907.78
A,2025-03-01T07:53:00,909.95
A,2025-03-01T07:54:00,910.9
A,2025-03-01T07:55:00,910.57
A,2025-03-01T07:56:00,913.77
A,2025-03-01T07:57:00,916.01
A,2025-03-01T07:58:00,916.88
A,2025-03-01T07:59:00,918.56
A,2025-03-01T08:00:00,919.36
A,2025-03-01T08:01:00,923.69
A,2025-03-01T08:02:00,922.1
A,2025-03-01T08:03:00,924.35
A,2025-03-01T08:04:00,923.68
A,2025-03-01T08:05:00,925.57
A,2025-03-01T08:06:00,928.93
A,2025-03-01T08:07:00,930.09
A,2025-03-01T08:08:00,932.01
A,2025-03-01T08:09:00,933.26
A,2025-03-01T08:10:00,934.05
A,2025-03-01T08:11:00,936.27
A,2025-03-01T08:12:00,936.07
A,2025-03-01T08:13:00,939.08
A,2025-03-01T08:14:00,941.22
A,2025-03-01T08:15:00,943.01
A,2025-03-01T08:16:00,944.84
A,2025-03-01T08:17:00,945.54
A,2025-03-01T08:18:00,945.37
A,2025-03-01T08:19:00,948.15
A,2025-03-01T08:20:00,951.27
A,2025-03-01T08:21:00,951.05
A,2025-03-01T08:22:00,953.3
A,2025-03-01T08:23:00,955.52
A,2025-03-01T08:24:00,956.88
A,2025-03-01T08:25:00,957.27
A,2025-03-01T08:26:00,959.21
A,2025-03-01T08:27:00,959.84
A,2025-03-01T08:28:00,963.56
A,2025-03-01T08:29:00,962.36
A,2025-03-01T08:30:00,965.5
A,2025-03-01T08:31:00,967.04
A,2025-03-01T08:32:00,968.05
A,2025-03-01T08:33:00,968.36
A,2025-03-01T08:34:00,970.36
A,2025-03-01T08:35:00,972.21
A,2025-03-01T08:36:00,973.4
A,2025-03-01T08:37:00,976.85
A,2025-03-01T08:38:00,977.21
A,2025-03-01T08:39:00,978.33
A,2025-03-01T08:40:00,978.99
A,2025-03-01T08:41:00,980.17
A,2025-03-01T08:42:00,981.34
A,2025-03-01T08:43:00,986.06
A,2025-03-01T08:44:00,986.7
A,2025-03-01T08:45:00,987.09
A,2025-03-01T08:46:00,987.52
A,2025-03-01T08:47:00,990.34
A,2025-03-01T08:48:00,991.61
A,2025-03-01T08:49:00,992.39
A,2025-03-01T08:50:00,994.67
A,2025-03-01T08:51:00,996.43
A,2025-03-01T08:52:00,997.21
A,2025-03-01T08:53:00,1000.13
A,2025-03-01T08:54:00,1000.99
A,2025-03-01T08:55:00,1001.09
A,2025-03-01T08:56:00,1004.38
A,2025-03-01T08:57:00,1005.52
A,2025-03-01T08:58:00,1006.46
A,2025-03-01T08:59:00,1010.46
A,2025-03-01T09:00:00,1010.95
A,2025-03-01T09:01:00,1010.89
A,2025-03-01T09:02:00,1014.73
A,2025-03-01T09:03:00,1015.69
A,2025-03-01T09:04:00,1016.8
A,2025-03-01T09:05:00,1017.05
A,2025-03-01T09:06:00,1018.95
A,2025-03-01T09:07:00,1021.57
A,2025-03-01T09:08:00,1021.17
A,2025-03-01T09:09:00,1022.12
A,2025-03-01T09:10:00,1025.73
A,2025-03-01T09:11:00,1026.21
A,2025-03-01T09:12:00,1028.49
A,2025-03-01T09:13:00,1027.91
A,2025-03-01T09:14:00,1031.01
A,2025-03-01T09:15:00,1034.19
A,2025-03-01T09:16:00,1033.64
A,2025-03-01T09:17:00,1036.06
A,2025-03-01T09:18:00,1037.32
A,2025-03-01T09:19:00,1039.04
A,2025-03-01T09:20:00,1039.32
A,2025-03-01T09:21:00,1041.63
A,2025-03-01T09:22:00,1042.05
A,2025-03-01T09:23:00,1043.69
A,2025-03-01T09:24:00,1046.82
A,2025-03-01T09:25:00,1047.59
A,2025-03-01T09:26:00,1048.71
A,2025-03-01T09:27:00,1051.91
A,2025-03-01T09:28:00,1052.3
A,2025-03-01T09:29:00,1055.3
A,2025-03-01T09:30:00,1054.25
A,2025-03-01T09:31:00,1055.83
A,2025-03-01T09:32:00,1059.51
A,2025-03-01T09:33:00,1060.01
A,2025-03-01T09:34:00,1060.64
A,2025-03-01T09:35:00,1062.56
A,2025-03-01T09:36:00,1066.29
A,2025-03-01T09:37:00,1064.33
A,2025-03-01T09:38:00,1066.04
A,2025-03-01T09:39:00,1067.65
A,2025-03-01T09:40:00,1068.52
A,2025-03-01T09:41:00,1070.13
A,2025-03-01T09:42:00,1073.41
A,2025-03-01T09:43:00,1073.06
A,2025-03-01T09:44:00,1076.64
A,2025-03-01T09:45:00,1078.57
A,2025-03-01T09:46:00,1079.45
A,2025-03-01T09:47:00,1078.91
A,2025-03-01T09:48:00,1083.15
A,2025-03-01T09:49:00,1084.63
A,2025-03-01T09:50:00,1084.45
A,2025-03-01T09:51:00,1088.36
A,2025-03-01T09:52:00,1087.47
A,2025-03-01T09:53:00,1089.57
A,2025-03-01T09:54:00,1092.09
A,2025-03-01T09:55:00,1091.48
A,2025-03-01T09:56:00,1095.39
A,2025-03-01T09:57:00,1095.99
A,2025-03-01T09:58:00,1098.92
A,2025-03-01T09:59:00,1096.8
A,2025-03-01T10:00:00,1100.13
A,2025-03-01T10:01:00,1100.99
A,2025-03-01T10:02:00,1102.83
A,2025-03-01T10:03:00,1107.03
A,2025-03-01T10:04:00,1107.57
A,2025-03-01T10:05:00,1107.1
A,2025-03-01T10:06:00,1109.85
A,2025-03-01T10:07:00,1111.46
A,2025-03-01T10:08:00,1112.16
A,2025-03-01T10:09:00,1113.38
A,2025-03-01T10:10:00,1113.47
A,2025-03-01T10:11:00,1115.62
A,2025-03-01T10:12:00,1117.71
A,2025-03-01T10:13:00,1120.16
A,2025-03-01T10:14:00,1120.46
A,2025-03-01T10:15:00,1121.58
A,2025-03-01T10:16:00,1122.75
A,2025-03-01T10:17:00,1125.19
A,2025-03-01T10:18:00,1127.48
A,2025-03-01T10:19:00,1129.58
A,2025-03-01T10:20:00,1130.64
A,2025-03-01T10:21:00,1131.22
A,2025-03-01T10:22:00,1131.25
A,2025-03-01T10:23:00,1133.47
A,2025-03-01T10:24:00,1135.74
A,2025-03-01T10:25:00,1137.65
A,2025-03-01T10:26:00,1137.48
A,2025-03-01T10:27:00,1141.04
A,2025-03-01T10:28:00,1141.95
A,2025-03-01T10:29:00,1143.02
A,2025-03-01T10:30:00,1144.66
A,2025-03-01T10:31:00,1145.57
A,2025-03-01T10:32:00,1148.57
A,2025-03-01T10:33:00,1150.17
A,2025-03-01T10:34:00,1151.18
A,2025-03-01T10:35:00,1152.48
A,2025-03-01T10:36:00,1153.82
A,2025-03-01T10:37:00,1156.28
A,2025-03-01T10:38:00,1155.87
A,2025-03-01T10:39:00,1158.0
A,2025-03-01T10:40:00,1161.0
A,2025-03-01T10:41:00,1160.62
A,2025-03-01T10:42:00,1163.66
A,2025-03-01T10:43:00,1163.29
A,2025-03-01T10:44:00,1164.52
A,2025-03-01T10:45:00,1168.78
A,2025-03-01T10:46:00,1169.49
A,2025-03-01T10:47:00,1170.75
A,2025-03-01T10:48:00,1171.06
A,2025-03-01T10:49:00,1173.63
A,2025-03-01T10:50:00,1174.98
A,2025-03-01T10:51:00,1176.21
A,2025-03-01T10:52:00,1178.52
A,2025-03-01T10:53:00,1177.38
A,2025-03-01T10:54:00,1180.73
A,2025-03-01T10:55:00,1182.39
A,2025-03-01T10:56:00,1186.61
A,2025-03-01T10:57:00,1183.42
A,2025-03-01T10:58:00,1186.24
A,2025-03-01T10:59:00,1188.76
A,2025-03-01T11:00:00,1189.44
A,2025-03-01T11:01:00,1191.07
A,2025-03-01T11:02:00,1192.09
A,2025-03-01T11:03:00,1194.66
A,2025-03-01T11:04:00,1196.83
A,2025-03-01T11:05:00,1199.15
A,2025-03-01T11:06:00,1198.61
A,2025-03-01T11:07:00,1199.26
A,2025-03-01T11:08:00,1203.12
A,2025-03-01T11:09:00,1201.65
A,2025-03-01T11:10:00,1204.56
A,2025-03-01T11:11:00,1209.93
A,2025-03-01T11:12:00,1207.96
A,2025-03-01T11:13:00,1210.47
A,2025-03-01T11:14:00,1210.35
A,2025-03-01T11:15:00,1212.15
A,2025-03-01T11:16:00,1214.65
A,2025-03-01T11:17:00,1215.73
A,2025-03-01T11:18:00,1215.06
A,2025-03-01T11:19:00,1217.07
A,2025-03-01T11:20:00,1220.17
A,2025-03-01T11:21:00,1221.1
A,2025-03-01T11:22:00,1223.13
A,2025-03-01T11:23:00,1223.78
A,2025-03-01T11:24:00,1224.99
A,2025-03-01T11:25:00,1227.54
A,2025-03-01T11:26:00,1230.44
A,2025-03-01T11:27:00,1230.32
A,2025-03-01T11:28:00,1231.95
A,2025-03-01T11:29:00,1233.72
A,2025-03-01T11:30:00,1235.9
A,2025-03-01T11:31:00,1235.52
A,2025-03-01T11:32:00,1236.94
A,2025-03-01T11:33:00,1240.54
A,2025-03-01T11:34:00,1241.83
A,2025-03-01T11:35:00,1242.74
A,2025-03-01T11:36:00,1244.36
A,2025-03-01T11:37:00,1245.88
A,2025-03-01T11:38:00,1248.29
A,2025-03-01T11:39:00,1247.66
A,2025-03-01T11:40:00,1250.35
A,2025-03-01T11:41:00,1251.78
A,2025-03-01T11:42:00,1252.77
A,2025-03-01T11:43:00,1254.7
A,2025-03-01T11:44:00,1255.55
A,2025-03-01T11:45:00,1257.98
A,2025-03-01T11:46:00,1257.31
A,2025-03-01T11:47:00,1259.64
A,2025-03-01T11:48:00,1262.2
A,2025-03-01T11:49:00,1262.42
A,2025-03-01T11:50:00,1263.81
A,2025-03-01T11:51:00,1265.52
A,2025-03-01T11:52:00,1266.67
A,2025-03-01T11:53:00,1269.34
A,2025-03-01T11:54:00,1271.0
A,2025-03-01T11:55:00,1271.25
A,2025-03-01T11:56:00,1274.9
A,2025-03-01T11:57:00,1273.9
A,2025-03-01T11:58:00,1277.63
A,2025-03-01T11:59:00,1278.8
A,2025-03-01T12:00:00,1280.31
A,2025-03-01T12:01:00,1282.31
A,2025-03-01T12:02:00,1282.03
A,2025-03-01T12:03:00,1282.15
A,2025-03-01T12:04:00,1285.05
